first_name,last_name,email,phone,city,address,job_title,annual_income,current_vehicle_owner,current_vehicle_name,current_vehicle_year,current_vehicle_price,source,status,lead_score,priority,follow_up_date,closure_probability,next_action,ai_score,ai_prediction,ai_confidence,conversion_prediction,vehicle_id
Vijay,Kumar,vijay3064@gmail.com,9599675043,Bangalore,Address 3064,Software Engineer,1455192,True,Creta,2022,500000,call,lost,24,high,2025-09-03,100,Follow up call,0.96,High Chance,Medium,Unknown,4
Pooja,Das,pooja3065@gmail.com,9766601014,Mumbai,Address 3065,Software Engineer,1931623,True,Creta,2020,,walkin,lost,79,high,2026-01-05,14,Follow up call,0.22,High Chance,Medium,Unlikely,2
Amit,Sharma,amit3066@gmail.com,9164764693,Pune,Address 3066,Analyst,1122047,True,,2022,700000,website,test_driven,47,medium,2025-10-20,87,Follow up call,0.13,High Chance,Medium,Unlikely,2
Kiran,Patel,kiran3067@gmail.com,9613011520,Hyderabad,Address 3067,Sales Executive,1751750,False,Creta,2022,900000,walkin,negotiation,48,high,2025-07-26,90,Follow up call,0.61,Medium Chance,Medium,Likely,3
Amit,Singh,amit3068@gmail.com,9455538361,Mumbai,Address 3068,Business Owner,1412013,False,Creta,2022,900000,call,negotiation,91,high,2025-10-06,25,Follow up call,0.84,High Chance,High,Unknown,3
Priya,Reddy,priya3069@gmail.com,9561410698,Bangalore,Address 3069,Business Owner,408289,False,Creta,2019,,referral,contacted,62,high,2025-12-27,94,Follow up call,0.65,High Chance,High,Likely,5
Kiran,Kumar,kiran3070@gmail.com,9797933410,Delhi,Address 3070,Sales Executive,965970,True,City,2018,700000,walkin,contacted,15,medium,2025-10-26,39,Follow up call,0.51,Medium Chance,Low,Unknown,1
Amit,Kumar,amit3071@gmail.com,9686695981,Delhi,Address 3071,Sales Executive,888985,True,Swift,,,website,test_completed,31,medium,2025-10-27,16,Follow up call,0.31,Low Chance,Low,Likely,2
Anita,Reddy,anita3072@gmail.com,9956032048,Pune,Address 3072,Manager,1143358,False,City,2019,500000,referral,test_driven,26,low,2026-01-14,23,Follow up call,0.86,High Chance,High,Unknown,3
Kiran,Reddy,kiran3073@gmail.com,9853039357,Pune,Address 3073,Manager,1728325,False,Creta,2019,700000,call,test_driven,31,medium,2025-07-23,7,Follow up call,0.23,High Chance,Medium,Likely,1
Ravi,Singh,ravi3074@gmail.com,9639167841,Mumbai,Address 3074,Analyst,521031,True,Swift,2018,700000,call,lost,22,low,2025-09-13,76,Follow up call,0.27,Medium Chance,Low,Likely,2
Neha,Verma,neha3075@gmail.com,9243698472,Chennai,Address 3075,Sales Executive,441813,False,Baleno,2022,900000,referral,test_driven,43,high,2025-09-29,47,Follow up call,0.87,High Chance,Medium,Unlikely,1
Pooja,Verma,pooja3076@gmail.com,9353087612,Pune,Address 3076,Software Engineer,1721464,False,Creta,2019,900000,walkin,won,54,low,2025-08-04,41,Follow up call,0.86,Medium Chance,Low,Unknown,1
Amit,Reddy,amit3077@gmail.com,9458272295,Bangalore,Address 3077,Analyst,951579,False,,2022,900000,call,contacted,94,low,2025-12-08,13,Follow up call,0.54,Medium Chance,Low,Unknown,1
Rahul,Verma,rahul3078@gmail.com,9467865964,Mumbai,Address 3078,Business Owner,1798054,False,Creta,2021,,walkin,new,87,low,2026-01-07,52,Follow up call,0.84,Medium Chance,Low,Unlikely,3
Pooja,Singh,pooja3079@gmail.com,9518242318,Hyderabad,Address 3079,Sales Executive,548519,True,Creta,2018,700000,website,won,11,high,2025-11-11,68,Follow up call,0.74,Low Chance,Low,Unlikely,4
Neha,Das,neha3080@gmail.com,9790925539,Chennai,Address 3080,Software Engineer,1440121,True,,,,website,negotiation,81,medium,2025-12-12,26,Follow up call,0.56,High Chance,High,Likely,4
Vijay,Reddy,vijay3081@gmail.com,9907186796,Mumbai,Address 3081,Manager,896297,False,City,,,walkin,new,63,low,2025-09-04,100,Follow up call,0.17,High Chance,Medium,Unlikely,1
Neha,Das,neha3082@gmail.com,9151021220,Mumbai,Address 3082,Sales Executive,1814099,False,,2019,500000,website,new,45,medium,2025-08-21,88,Follow up call,0.68,Low Chance,Low,Likely,2
Neha,Das,neha3083@gmail.com,9445247795,Hyderabad,Address 3083,Software Engineer,1020412,False,Baleno,2020,700000,referral,lost,56,high,2025-11-14,79,Follow up call,0.44,Medium Chance,High,Unlikely,2
Neha,Singh,neha3084@gmail.com,9316093478,Delhi,Address 3084,Manager,1204919,True,Creta,2022,,referral,new,92,medium,2025-10-16,30,Follow up call,0.15,Medium Chance,High,Likely,2
Anita,Verma,anita3085@gmail.com,9601291730,Pune,Address 3085,Sales Executive,1149849,True,City,2018,500000,referral,lost,14,medium,2025-12-26,46,Follow up call,0.62,Low Chance,Low,Unlikely,4
Neha,Das,neha3086@gmail.com,9161803566,Pune,Address 3086,Sales Executive,1635669,False,Swift,2022,500000,website,lost,84,low,2025-12-22,65,Follow up call,0.8,High Chance,Medium,Unknown,3
Priya,Singh,priya3087@gmail.com,9936291190,Hyderabad,Address 3087,Software Engineer,1379919,False,City,2022,700000,website,new,92,medium,2025-11-17,83,Follow up call,0.93,High Chance,Medium,Likely,1
Pooja,Verma,pooja3088@gmail.com,9926975905,Bangalore,Address 3088,Business Owner,1350630,True,Creta,2022,,referral,contacted,55,high,2025-11-27,44,Follow up call,0.39,High Chance,Medium,Unknown,3
Amit,Singh,amit3089@gmail.com,9545413600,Mumbai,Address 3089,Sales Executive,1283822,True,City,2020,,referral,negotiation,97,medium,2025-07-28,28,Follow up call,0.3,High Chance,Low,Unknown,1
Anita,Das,anita3090@gmail.com,9771441266,Chennai,Address 3090,Software Engineer,1630652,False,Swift,2019,900000,call,test_driven,64,high,2025-08-01,26,Follow up call,0.6,Low Chance,High,Unknown,5
Priya,Singh,priya3091@gmail.com,9357655511,Hyderabad,Address 3091,Software Engineer,1849043,True,,2020,,referral,test_driven,11,high,2025-10-11,38,Follow up call,0.95,Medium Chance,Low,Unlikely,5
Rahul,Verma,rahul3092@gmail.com,9816923604,Chennai,Address 3092,Sales Executive,1003585,False,Creta,2018,900000,referral,contacted,99,medium,2025-10-14,19,Follow up call,0.96,Low Chance,Medium,Likely,1
Pooja,Singh,pooja3093@gmail.com,9414070972,Mumbai,Address 3093,Sales Executive,1265906,True,,2022,900000,referral,test_completed,98,high,2025-09-05,61,Follow up call,0.16,High Chance,Low,Unlikely,2
Pooja,Kumar,pooja3094@gmail.com,9265067297,Mumbai,Address 3094,Analyst,1756435,True,Swift,2020,700000,referral,test_driven,40,high,2025-09-21,14,Follow up call,0.64,Medium Chance,High,Unknown,2
Priya,Sharma,priya3095@gmail.com,9710822900,Mumbai,Address 3095,Manager,1891783,False,Swift,2022,,referral,lost,29,medium,2025-10-21,4,Follow up call,0.26,High Chance,High,Unknown,4
Pooja,Sharma,pooja3096@gmail.com,9678032763,Mumbai,Address 3096,Software Engineer,1386617,False,Swift,2021,500000,referral,negotiation,28,low,2025-11-24,55,Follow up call,0.39,Low Chance,High,Unlikely,4
Pooja,Reddy,pooja3097@gmail.com,9812983502,Bangalore,Address 3097,Business Owner,1663748,False,,2018,700000,referral,new,25,low,2025-07-25,30,Follow up call,0.5,Medium Chance,Low,Likely,4
Neha,Verma,neha3098@gmail.com,9833338110,Chennai,Address 3098,Sales Executive,871162,False,Creta,2022,500000,referral,won,95,high,2025-10-16,50,Follow up call,0.84,Low Chance,Medium,Unlikely,4
Pooja,Das,pooja3099@gmail.com,9541715168,Pune,Address 3099,Manager,1265448,True,Swift,2018,,call,test_completed,27,low,2025-09-18,23,Follow up call,0.19,Medium Chance,High,Unlikely,1
Vijay,Verma,vijay3100@gmail.com,9538628418,Delhi,Address 3100,Software Engineer,502132,True,Creta,2020,,website,won,54,low,2025-09-18,100,Follow up call,0.32,High Chance,Medium,Unlikely,4
Pooja,Sharma,pooja3101@gmail.com,9802037144,Hyderabad,Address 3101,Software Engineer,1483283,False,Creta,2022,500000,call,new,15,low,2025-08-14,85,Follow up call,0.83,High Chance,Low,Likely,2
Ravi,Sharma,ravi3102@gmail.com,9384990019,Pune,Address 3102,Software Engineer,845443,False,Baleno,2018,900000,walkin,negotiation,70,high,2025-07-23,98,Follow up call,0.81,High Chance,High,Unlikely,2
Anita,Patel,anita3103@gmail.com,9835852121,Chennai,Address 3103,Business Owner,396378,True,Creta,2021,,call,test_driven,27,high,2025-09-02,37,Follow up call,0.27,Low Chance,High,Likely,4
Kiran,Kumar,kiran3104@gmail.com,9869761644,Pune,Address 3104,Sales Executive,1735567,False,City,,500000,referral,won,88,medium,2025-12-18,45,Follow up call,0.56,Medium Chance,Low,Likely,4
Vijay,Verma,vijay3105@gmail.com,9189468768,Hyderabad,Address 3105,Software Engineer,1854881,False,Baleno,2020,900000,website,test_driven,96,low,2025-11-01,90,Follow up call,0.13,Low Chance,Low,Likely,1
Neha,Das,neha3106@gmail.com,9841929085,Bangalore,Address 3106,Business Owner,1125454,True,Creta,2021,500000,website,new,90,low,2026-01-07,32,Follow up call,0.19,Low Chance,Low,Unlikely,1
Suresh,Patel,suresh3107@gmail.com,9809554585,Pune,Address 3107,Software Engineer,1715131,False,Swift,2020,500000,call,test_completed,91,high,2025-10-07,78,Follow up call,0.78,High Chance,Low,Likely,4
Anita,Reddy,anita3108@gmail.com,9821403416,Hyderabad,Address 3108,Software Engineer,311113,True,,2019,900000,walkin,test_completed,35,medium,2025-09-15,36,Follow up call,0.96,High Chance,Medium,Likely,4
Neha,Patel,neha3109@gmail.com,9104382149,Hyderabad,Address 3109,Business Owner,638243,False,Swift,2022,900000,referral,contacted,100,high,2025-10-13,92,Follow up call,0.69,Low Chance,Low,Unlikely,4
Kiran,Reddy,kiran3110@gmail.com,9855325289,Chennai,Address 3110,Sales Executive,1536071,True,,2019,500000,walkin,test_driven,7,high,2025-07-21,49,Follow up call,0.26,High Chance,Low,Unknown,4
Ravi,Sharma,ravi3111@gmail.com,9586002881,Delhi,Address 3111,Manager,749543,False,City,,700000,call,contacted,76,low,2026-01-07,51,Follow up call,0.13,High Chance,High,Likely,5
Neha,Reddy,neha3112@gmail.com,9186312341,Pune,Address 3112,Manager,367616,False,City,2019,900000,walkin,test_driven,70,medium,2025-11-07,85,Follow up call,0.72,High Chance,Medium,Unknown,3
Neha,Kumar,neha3113@gmail.com,9197052833,Bangalore,Address 3113,Manager,1206538,True,Creta,2019,700000,referral,won,52,high,2025-11-27,9,Follow up call,0.52,Low Chance,Medium,Unlikely,1
Vijay,Reddy,vijay3114@gmail.com,9953474635,Mumbai,Address 3114,Analyst,1128263,False,City,2022,,call,new,81,high,2025-10-16,2,Follow up call,0.35,Low Chance,High,Likely,2
Suresh,Das,suresh3115@gmail.com,9909072763,Bangalore,Address 3115,Manager,1610996,False,Creta,2021,500000,referral,negotiation,45,medium,2025-08-09,86,Follow up call,0.85,Medium Chance,High,Unknown,3
Pooja,Patel,pooja3116@gmail.com,9241600371,Delhi,Address 3116,Software Engineer,915888,True,Swift,2022,700000,call,new,84,high,2025-08-08,4,Follow up call,0.11,High Chance,Low,Likely,3
Pooja,Verma,pooja3117@gmail.com,9698995140,Pune,Address 3117,Software Engineer,1388872,True,Swift,2021,,walkin,test_completed,61,high,2025-12-12,31,Follow up call,0.84,Low Chance,Low,Likely,5
Kiran,Sharma,kiran3118@gmail.com,9272783196,Delhi,Address 3118,Business Owner,1176640,True,City,2018,500000,website,new,16,medium,2025-08-04,95,Follow up call,0.47,Low Chance,Low,Unlikely,5
Anita,Das,anita3119@gmail.com,9553703632,Mumbai,Address 3119,Analyst,1329516,False,Creta,2018,,website,negotiation,67,high,2025-10-25,88,Follow up call,0.1,Medium Chance,Medium,Likely,2
Suresh,Verma,suresh3120@gmail.com,9712302211,Hyderabad,Address 3120,Manager,1457713,True,Baleno,2021,500000,referral,lost,10,low,2025-07-26,58,Follow up call,0.13,Low Chance,High,Likely,4
Amit,Verma,amit3121@gmail.com,9700982089,Pune,Address 3121,Manager,1996733,False,Creta,2022,500000,referral,contacted,60,medium,2025-11-07,48,Follow up call,0.13,Low Chance,High,Unknown,3
Anita,Kumar,anita3122@gmail.com,9497716023,Chennai,Address 3122,Analyst,900447,True,,2018,,referral,lost,3,low,2025-10-09,44,Follow up call,0.51,High Chance,Medium,Unknown,1
Rahul,Reddy,rahul3123@gmail.com,9598350391,Chennai,Address 3123,Manager,1643064,False,Creta,2021,,walkin,negotiation,38,high,2025-07-29,38,Follow up call,0.83,Low Chance,Medium,Unlikely,2
Priya,Patel,priya3124@gmail.com,9762596484,Mumbai,Address 3124,Software Engineer,990146,False,Baleno,2018,500000,walkin,test_completed,49,medium,2025-10-18,2,Follow up call,0.83,High Chance,Low,Unlikely,3
Ravi,Patel,ravi3125@gmail.com,9790662590,Hyderabad,Address 3125,Manager,1631016,True,Creta,2018,500000,call,test_completed,69,medium,2026-01-02,34,Follow up call,0.99,Medium Chance,High,Unknown,1
Amit,Reddy,amit3126@gmail.com,9961886004,Delhi,Address 3126,Business Owner,1519381,False,City,2018,500000,walkin,lost,34,medium,2025-10-20,54,Follow up call,0.62,Medium Chance,Medium,Unknown,1
Anita,Patel,anita3127@gmail.com,9873916839,Mumbai,Address 3127,Business Owner,1579304,False,Swift,2018,900000,call,contacted,25,high,2025-11-05,11,Follow up call,0.32,Medium Chance,Low,Unknown,4
Pooja,Reddy,pooja3128@gmail.com,9831366050,Delhi,Address 3128,Sales Executive,1901598,False,Swift,2022,900000,website,lost,36,low,2025-12-13,26,Follow up call,0.79,Medium Chance,Medium,Likely,3
Anita,Kumar,anita3129@gmail.com,9722149499,Hyderabad,Address 3129,Business Owner,1037876,True,City,2018,,call,contacted,48,high,2025-09-06,28,Follow up call,0.83,Low Chance,Low,Unlikely,2
Ravi,Sharma,ravi3130@gmail.com,9820931722,Delhi,Address 3130,Business Owner,509520,False,Baleno,2022,500000,walkin,lost,57,medium,2025-11-23,1,Follow up call,0.6,Medium Chance,Medium,Likely,4
Suresh,Reddy,suresh3131@gmail.com,9122730867,Bangalore,Address 3131,Business Owner,1713043,True,Baleno,2020,700000,website,test_completed,21,low,2025-07-30,72,Follow up call,0.22,Low Chance,High,Unknown,2
Suresh,Kumar,suresh3132@gmail.com,9529405260,Bangalore,Address 3132,Manager,1142268,True,Swift,2021,500000,website,contacted,93,high,2025-09-14,42,Follow up call,0.48,High Chance,Low,Unknown,2
Rahul,Patel,rahul3133@gmail.com,9206819316,Pune,Address 3133,Manager,374401,True,Swift,,500000,referral,test_completed,18,low,2026-01-09,88,Follow up call,0.18,Medium Chance,High,Likely,2
Priya,Sharma,priya3134@gmail.com,9902923466,Delhi,Address 3134,Business Owner,1695510,True,Creta,2018,,walkin,won,49,high,2025-11-25,72,Follow up call,0.46,Medium Chance,Medium,Likely,4
Kiran,Kumar,kiran3135@gmail.com,9928442205,Delhi,Address 3135,Sales Executive,1986130,True,Baleno,2019,,referral,test_driven,10,medium,2025-07-23,36,Follow up call,0.28,Low Chance,High,Unknown,1
Vijay,Verma,vijay3136@gmail.com,9407123195,Mumbai,Address 3136,Sales Executive,910544,True,Baleno,2022,500000,call,negotiation,12,low,2025-09-27,37,Follow up call,0.92,Medium Chance,Medium,Unlikely,4
Vijay,Verma,vijay3137@gmail.com,9332176063,Delhi,Address 3137,Business Owner,1604472,False,Swift,,700000,walkin,won,69,low,2025-11-25,96,Follow up call,0.69,High Chance,Medium,Likely,3
Anita,Verma,anita3138@gmail.com,9709220300,Bangalore,Address 3138,Manager,1008374,True,,2022,500000,website,lost,87,low,2025-12-31,53,Follow up call,0.17,Medium Chance,Low,Unknown,3
Amit,Das,amit3139@gmail.com,9772795919,Chennai,Address 3139,Analyst,950465,False,Baleno,2022,500000,walkin,test_completed,10,high,2025-09-22,76,Follow up call,0.27,Low Chance,High,Unlikely,3
Pooja,Sharma,pooja3140@gmail.com,9545157420,Hyderabad,Address 3140,Sales Executive,878129,True,Baleno,,,referral,test_completed,3,medium,2026-01-09,81,Follow up call,0.93,Medium Chance,Medium,Unknown,5
Rahul,Verma,rahul3141@gmail.com,9660841689,Chennai,Address 3141,Manager,849516,True,Creta,2018,,call,test_driven,33,high,2025-12-16,96,Follow up call,0.87,High Chance,High,Likely,3
Anita,Sharma,anita3142@gmail.com,9709378000,Bangalore,Address 3142,Software Engineer,981840,False,Baleno,2022,900000,walkin,new,49,low,2025-10-27,9,Follow up call,0.52,Low Chance,Low,Likely,5
Rahul,Kumar,rahul3143@gmail.com,9276475359,Bangalore,Address 3143,Software Engineer,1042474,True,Baleno,2019,700000,call,negotiation,6,medium,2025-10-06,29,Follow up call,0.46,Low Chance,High,Likely,4
Anita,Sharma,anita3144@gmail.com,9392197314,Hyderabad,Address 3144,Manager,1987273,False,City,2019,500000,walkin,test_driven,10,high,2026-01-08,97,Follow up call,0.44,Medium Chance,High,Unknown,1
Rahul,Reddy,rahul3145@gmail.com,9836724777,Bangalore,Address 3145,Software Engineer,676269,True,City,2019,900000,referral,test_completed,36,medium,2025-09-05,44,Follow up call,0.14,Low Chance,Medium,Unknown,5
Ravi,Kumar,ravi3146@gmail.com,9752301143,Delhi,Address 3146,Analyst,593357,True,,,500000,referral,test_completed,11,medium,2025-08-28,36,Follow up call,0.28,Low Chance,Low,Unknown,5
Suresh,Das,suresh3147@gmail.com,9723518041,Delhi,Address 3147,Sales Executive,1861811,False,Swift,2020,,referral,won,99,medium,2025-12-01,48,Follow up call,0.77,High Chance,High,Likely,1
Anita,Das,anita3148@gmail.com,9780941851,Pune,Address 3148,Analyst,375369,False,Baleno,2021,500000,website,test_driven,86,medium,2025-11-06,69,Follow up call,0.92,Medium Chance,Medium,Unlikely,4
Anita,Reddy,anita3149@gmail.com,9637245387,Hyderabad,Address 3149,Manager,1476851,True,Baleno,2021,,walkin,negotiation,0,high,2026-01-17,4,Follow up call,0.76,High Chance,High,Unlikely,3
Ravi,Patel,ravi3150@gmail.com,9392120264,Chennai,Address 3150,Business Owner,638273,True,City,2020,,website,contacted,35,low,2026-01-14,36,Follow up call,0.42,Medium Chance,Medium,Unlikely,4
Pooja,Singh,pooja3151@gmail.com,9250818727,Pune,Address 3151,Software Engineer,1793177,True,Creta,2020,500000,website,test_completed,90,medium,2025-12-22,1,Follow up call,0.84,High Chance,Low,Unknown,4
Neha,Singh,neha3152@gmail.com,9965064775,Hyderabad,Address 3152,Software Engineer,1879791,True,Creta,2021,500000,walkin,test_driven,3,medium,2025-12-21,35,Follow up call,0.59,Medium Chance,Low,Unlikely,2
Ravi,Kumar,ravi3153@gmail.com,9453433457,Chennai,Address 3153,Analyst,701799,True,Swift,2019,900000,website,lost,11,high,2026-01-15,76,Follow up call,0.33,Medium Chance,Medium,Unknown,4
Priya,Sharma,priya3154@gmail.com,9337218446,Pune,Address 3154,Manager,1006482,False,Swift,2022,700000,walkin,won,27,low,2025-09-09,96,Follow up call,0.34,High Chance,High,Likely,1
Suresh,Reddy,suresh3155@gmail.com,9293676689,Bangalore,Address 3155,Sales Executive,1960266,False,Baleno,2022,900000,walkin,won,20,medium,2025-12-06,44,Follow up call,0.76,High Chance,Medium,Likely,4
Suresh,Verma,suresh3156@gmail.com,9433959187,Mumbai,Address 3156,Sales Executive,328449,False,Swift,,,website,contacted,36,low,2025-12-14,33,Follow up call,0.91,Low Chance,High,Likely,3
Rahul,Singh,rahul3157@gmail.com,9558282843,Chennai,Address 3157,Sales Executive,605346,False,City,2018,700000,referral,won,36,low,2025-09-09,85,Follow up call,0.81,Medium Chance,Medium,Unlikely,4
Neha,Verma,neha3158@gmail.com,9853086250,Hyderabad,Address 3158,Sales Executive,1807550,False,Creta,2018,500000,call,test_driven,14,medium,2025-11-19,16,Follow up call,0.37,High Chance,Medium,Unlikely,2
Anita,Das,anita3159@gmail.com,9153936633,Pune,Address 3159,Software Engineer,1870858,True,City,2021,700000,referral,contacted,30,high,2025-10-11,10,Follow up call,0.6,Medium Chance,High,Unknown,4
Amit,Sharma,amit3160@gmail.com,9606719335,Bangalore,Address 3160,Software Engineer,1540942,True,,,700000,website,lost,50,low,2025-11-11,66,Follow up call,0.98,High Chance,Medium,Likely,4
Ravi,Kumar,ravi3161@gmail.com,9686544400,Chennai,Address 3161,Business Owner,1067185,True,Baleno,2018,900000,referral,won,79,medium,2025-08-16,74,Follow up call,1.0,Low Chance,Low,Unlikely,1
Neha,Das,neha3162@gmail.com,9264100340,Bangalore,Address 3162,Software Engineer,1665394,True,,2018,,website,test_driven,45,high,2025-10-30,99,Follow up call,0.44,Medium Chance,Medium,Likely,2
Kiran,Patel,kiran3163@gmail.com,9916967088,Hyderabad,Address 3163,Manager,1826131,False,,2020,,referral,contacted,77,medium,2025-11-10,63,Follow up call,0.15,Low Chance,Low,Likely,2
Vijay,Singh,vijay3164@gmail.com,9826764675,Mumbai,Address 3164,Business Owner,874546,False,Baleno,2018,,call,negotiation,61,medium,2025-08-18,89,Follow up call,0.85,Medium Chance,Medium,Unknown,2
